year,month,day,article number,words
2025,9,12,2,"[['principal', 'événement', 'monde', 'septembre', 'soir'], ['otan', 'lancer', 'nouveau', 'initiative', 'renforcer', 'flanc', 'annoncer', 'sg', 'alliance', 'mark', 'rutte'], ['suspect', 'meurtre', 'charlie', 'kirk', 'arrêter', 'annoncer', 'trump'], ['armée', 'russe', 'annoncer', 'prendre', 'contrôle', 'localité', 'novopetrovskoïé', 'région', 'ukrainien', 'dniepropetrovsk'], ['cour', 'international', 'justice', 'rejeter', 'requête', 'guinée', 'équatorial', 'différend', 'long', 'date', 'france', 'sujet', 'hôtel', 'particulier', 'parisien', 'confisquer', 'autorité', 'français'], ['russie', 'biélorussie', 'entamer', 'exercice', 'militaire', 'stratégique', 'conjoint'], ['burkina', 'faso', 'capitaine', 'ibrahim', 'traoré', 'remettre', 'initiative', 'faso', 'mêbo', 'engin', 'pick', 'bétonnière', 'camion', 'grue', 'niveleuse']]"
2025,9,12,3,"[['otan', 'lancer', 'nouveau', 'initiative', 'renforcer', 'flanc', 'annoncer', 'sg', 'alliance'], ['initiative', 'baptiser', 'garde', 'oriental', 'débuter', 'prochain', 'jour', 'mark', 'rutte'], ['impliquer', 'force', 'allié', 'danemark', 'france', 'allemagne', 'pays', 'préciser']]"
2025,9,11,1,"[['principal', 'événement', 'monde', 'septembre', 'soir'], ['brésilien', 'jair', 'bolsonaro', 'reconnaître', 'coupable', 'majorité', 'cour', 'suprême', 'brésilien', 'fomenter', 'coup', 'état', 'défaite', 'élection'], ['risque', 'an', 'prison'], ['pascal', 'affi', 'guessan', 'principal', 'figure', 'opposition', 'côte', 'ivoire', 'demander', 'suspension', 'processus', 'électoral', 'présidentielle'], ['armée', 'russe', 'annoncer', 'prise', 'contrôle', 'localité', 'sosnovka', 'région', 'ukrainien', 'dniepropetrovsk'], ['chef', 'diplomatie', 'russe', 'dénoncer', 'frappe', 'israélien', 'doha', 'évoquer', 'violation', 'flagrant', 'droit', 'international', 'refus', 'arrêter', 'catastrophe', 'humanitaire', 'gazer'], ['emmanuel', 'annoncer', 'déploiement', 'rafale', 'pologne', 'protéger', 'espace', 'aérien', 'pays', 'flanc', 'otan']]"
2025,9,10,1,"[['fracture', 'social', 'france', 'chef', 'pillard', 'essayiste'], ['ministre', 'sébastien', 'lecornu', 'risque', 'prendre', 'mur', 'social', 'plein', 'tête', 'déclarer', 'sputnik', 'afrique', 'géopolitologue', 'françois', 'martin'], ['changer', 'chose', 'président', 'digne', 'nom', 'limiter', 'fracture', 'social', 'empêcher', 'puissant', 'piller', 'pays'], ['chef', 'pillard', 'raison', 'changer'], ['ukraine', 'sébastien', 'lecornu', 'inscrire', 'ajouter'], ['appeler', 'augmentation', 'aide', 'militaire', 'correspondre', 'proposition', 'fou', 'imbécile', 'président', 'cherche', 'militariser', 'chose'], ['côte', 'popularité', 'bas', 'falloir', 'trouver', 'ennemi'], ['russie']]"
2025,9,10,2,"[['crise', 'français', 'sol', 'géopolitologue'], ['nommer', 'sébastien', 'lecornu', 'ministre', 'président', 'français', 'montre', 'déconnecter', 'aspiration', 'populaire', 'déclarer', 'sputnik', 'afrique', 'ancien', 'eurodéputé', 'aymeric', 'chauprade'], ['lucide'], ['continuer', 'nommer', 'mouvance', 'prendre', 'compte', 'besoin', 'changement', 'france'], ['ministre'], ['instabilité', 'politique', 'extrême'], ['pire', 'mettre', 'huile', 'feu', 'conflit', 'ukraine', 'masquer', 'perte', 'crédibilité'], ['lieu', 'facteur', 'paix', 'montre', 'facteur', 'guerre'], ['lecornu', 'sillage']]"
2025,9,10,3,"[['mobilisation', 'septembre', 'france', 'mouvement', 'appeler', 'bloquer'], ['mouvement', 'bloquer', 'journée', 'mobilisation', 'naître', 'réseau', 'social', 'viser', 'protester', 'plan', 'budgétaire', 'ancien', 'ministre', 'françois', 'bayrou', 'situation', 'difficile'], ['action', 'prévoir', 'blocage', 'infrastructure', 'transport', 'site', 'symbolique', 'lycée', 'manifestation', 'grève', 'carte', 'bancaire'], ['participant', 'attendre', 'france'], ['interpellation', 'région', 'parisien'], ['échelle', 'national', 'gendarme', 'policier', 'mobiliser'], ['action', 'lieu', 'cours', 'manifestant', 'centre', 'ville', 'marseille', 'blocage', 'centaine', 'établissement', 'scolaire', 'opération', 'escargot', 'axe', 'routier', 'gare', 'nord', 'pari', 'évacuer'], ['autorité', 'surveiller', 'point', 'intérêt', 'vital', 'raffinerie'], ['tension', 'signaler', 'ville', 'gaz', 'lacrymogène', 'utiliser']]"
2025,9,10,4,"[['lire', 'vidéo', 'vouloir', 'activer', 'javascript', 'envisager', 'passer', 'version', 'navigateur', 'web', 'prendre', 'charge', 'vidéo']]"
2025,9,10,5,"[['crise', 'dette', 'france', 'jouer', 'rôle', 'déclenchement'], ['réponse', 'eurodéputé', 'sputnik', 'afrique'], ['thierry', 'mariani', 'cause', 'habitude', 'dernier', 'budget', 'france', 'voter', 'équilibre'], ['covid', 'dépenser', 'maximum', 'faire', 'sorte', 'effet', 'crise', 'covid', 'atténuer'], ['falloir', 'payer', 'addition'], ['sanction', 'antirusse', 'venir', 'aggraver', 'situation', 'impact', 'négatif', 'prix', 'pétrole', 'énergie', 'état', 'industrie'], ['an', 'france', 'voir', 'découvert'], ['savoir', 'pays', 'afrique', 'pouvoir', 'permettre']]"
2025,9,10,6,"[['principal', 'événement', 'monde', 'septembre', 'matin'], ['afrique', 'sud', 'condamner', 'équivoque', 'attaque', 'illégal', 'injustifié', 'qatar'], ['diplomatie', 'frappe', 'septembre', 'constituer', 'violation', 'flagrant', 'droit', 'international'], ['bloquer', 'vaste', 'mobilisation', 'citoyen', 'dérouler', 'france', 'lendemain', 'nomination', 'sébastien', 'lecornu', 'ministre'], ['ministre', 'donald', 'tusk', 'affirmer', 'drone', 'russe', 'abattre', 'pologne', 'fournir', 'preuve'], ['état', 'major', 'général', 'armée', 'mali', 'annoncer', 'neutraliser', 'dizaine', 'terroriste', 'région', 'kaye', 'ouest', 'pays'], ['pentagone', 'réduire', 'fois', 'financement', 'destiner', 'préparation', 'armée', 'américain', 'europe', 'analyse', 'document', 'budgétaire', 'réaliser', 'sputnik']]"
2025,9,10,7,"[['bloquer', 'premier', 'incident', 'cours', 'pari', 'mobilisation', 'politique', 'emmanuel'], ['correspondant', 'sputnik', 'afrique', 'situation', 'place']]"
2025,9,9,1,"[['déborder', 'énergie', 'aider', 'ukraine', 'manqu', 'enthousiasme', 'france', 'eurodéputé', 'français'], ['français', 'intéresser', 'constater', 'amertume', 'thierry', 'mariani', 'interroger', 'sputnik', 'afrique'], ['europe', 'sorte', 'casque', 'bleu'], [], ['idée', 'président', 'français', 'stationner', 'troupe', 'ue', 'ukraine', 'séduire', 'russie', 'compréhensible', 'estime', 'homme', 'politique'], ['troupe', 'contrôler', 'paix'], ['organisation', 'nation', 'uni', 'union', 'européen', 'guerre', 'réalité', 'partie', 'prenant', 'réalité', 'actif', 'soutenir', 'belligérant']]"
2025,9,9,2,"[['pari', 'envoyer', 'milliard', 'euro', 'gouvernement', 'corrompu', 'kiev', 'rappeler', 'journaliste'], ['france', 'cadeau', 'ukraine', 'situation', 'catastrophique', 'déplorer', 'sputnik', 'afrique', 'claude', 'janvier'], ['paupérisation', 'gagner', 'terrain'], ['million', 'pauvre'], ['inflation', 'important'], ['emmanuel', 'mettre', 'bouchée', 'double', 'brader', 'industrie', 'vendre', 'sûr', 'américain'], ['france', 'pays', 'européen', 'souffler', 'braise', 'conflit', 'ukraine'], ['france', 'allemagne', 'pologne', 'mettre', 'turbo', 'créer', 'armée', 'grand'], ['branché', 'guerre', 'production', 'arme'], ['tourner', 'complexe', 'militaro', 'industriel', 'européen', 'complexe', 'américain']]"
2025,9,9,3,"[['concours', 'maladresse', 'volonté', 'suicider', 'eurodéputé', 'français', 'chaos', 'politique', 'france'], ['sputnik', 'afrique', 'thierry', 'mariani', 'revenir', 'raison', 'chute', 'bayrou'], ['mesure', 'proposer', 'inacceptable', 'français'], ['disparaître', 'consulte', 'opinion', 'public', 'titre', 'emballer'], ['jouer', 'poker', 'proposer', 'vote', 'confiance'], ['question', 'rester', 'apprendre', 'jour', 'mémoire', 'vouloir', 'sortir', 'draper', 'sorte', 'posture', 'lanceur', 'alerte', 'dire', 'dette', 'falloir', 'sacrifier'], ['savoir', 'fois', 'politique', 'pays', 'erreur', 'réécrire', 'histoire', 'expliquer', 'volontaire']]"
2025,9,9,4,"[['emmanuel', 'nommer', 'ministre', 'sébastien', 'lecornu'], ['homme', 'an', 'occuper', 'poste', 'ministre', 'armée'], ['succéder', 'françois', 'bayrou', 'échouer', 'obtenir', 'confiance', 'député', 'devoir', 'démissionner'], ['semaine', 'sébastien', 'lecornu', 'assurer', 'candidat', 'poste', 'ministre'], ['récent', 'sondage', 'odoxa', 'français', 'prononcer', 'candidature'], ['cas', 'mépris', 'opinion', 'public', 'part', 'emmanuel']]"
2025,9,9,5,"[['joue', 'ukraine', 'pallier', 'insuffisance', 'politique', 'expert'], ['incapable', 'budget', 'équilibre', 'prendre', 'gorge', 'flambée', 'prix', 'énergie', 'pari', 'intérêt', 'cesser', 'soutien', 'ukraine', 'emmanuel', 'entendre', 'oreille', 'déclarer', 'sputnik', 'xavier', 'moreau'], ['risque', 'prendre', 'décision', 'inverse'], ['utiliser', 'conflit', 'ukrainien', 'pallier', 'problème', 'gouvernement'], ['vèm', 'république', 'contrôler', 'affaire', 'étranger', 'défense', 'arriver'], ['temps', 'france', 'allemagne', 'subir', 'contrecoup', 'sanction', 'rappeler', 'expert'], ['gnl', 'américain', 'importer', 'coûter', 'cher', 'gaz', 'passer', 'nord'], ['consommateur', 'payer', 'pot', 'cassé', 'montrer', 'crise', 'boulanger', 'petit', 'artisan']]"
2025,9,9,6,"[['crise', 'politique', 'france', 'français', 'vouloir', 'revoter', 'choisir', 'président', 'thierry', 'mariani'], ['gouvernement', 'françois', 'bayrou', 'renverser', 'septembre', 'vote', 'député', 'histoire', 've', 'république'], ['contacter', 'sputnik', 'afrique', 'député', 'européen', 'thierry', 'mariani', 'anticiper', 'instabilité', 'futur', 'gouvernement'], ['question', 'savoir', 'futur', 'ministre', 'durer', 'mois', 'mois', 'noël', 'probable', 'arriver', 'faire', 'voter', 'budget'], ['vrai', 'question', 'dissolution', 'revoter', 'choisir', 'député'], ['réalité', 'français', 'demander'], ['vouloir', 'revoter', 'choisir', 'président', 'chaos', 'connaître', 'responsable'], ['nom', 'appeler', 'estime', 'eurodéputé'], ['emmanuel', 'exploser', 'paysage', 'architecture', 'politique', 'déplorer']]"
2025,9,9,7,"[['russie', 'plébisciter', 'élite', 'africain', 'formation', 'universitaire'], ['total', 'haut', 'fonctionnaire', 'africain', 'originaire', 'angola', 'namibie', 'mali', 'mozambique', 'république', 'congo', 'former', 'établissement', 'russe', 'rapport', 'analytique', 'afrique', 'opportunité', 'risque', 'centre', 'étude', 'africain', 'école', 'haut', 'étude', 'science', 'économique', 'hse', 'russie'], ['chiffre', 'témoigner', 'attrait', 'croître', 'russie', 'étudiant', 'africain', 'contexte', 'ancien', 'puissance', 'colonial', 'dominer', 'domaine'], ['chef', 'état', 'africain', 'étudier', 'métropole', 'france', 'royaume', 'uni', 'portugal', 'total', 'leader']]"
2025,9,8,1,"[['principal', 'événement', 'monde', 'septembre', 'soir'], ['bric', 'tenir', 'sommet', 'extraordinaire', 'visioconférence'], ['discuter', 'économie', 'mondial', 'tarif', 'sanction', 'américain', 'menace', 'multipolarité', 'rôle', 'bric', 'monde'], ['vladimir', 'poutine', 'participer', 'événement'], ['éthiopie', 'préparer', 'lancer', 'grand', 'barrage', 'renaissance'], ['armée', 'ukrainien', 'attaquer', 'missile', 'aérien', 'britannique', 'shadow', 'alentours', 'école', 'donetsk'], ['france', 'ministre', 'bayrou', 'perdre', 'vote', 'confiance', 'gouvernement', 'renverser', 'mois', 'pouvoir'], ['netanyahou', 'annoncer', 'opération', 'terrestre', 'grand', 'envergure', 'appeler', 'population', 'gazer', 'quitter', 'ville'], ['côte', 'ivoire', 'candidat', 'présidentielle', 'gbagbo', 'thiam', 'écarter', 'autoriser', 'représenter', 'conseil', 'constitutionnel', 'pays'], ['force', 'armée', 'malien', 'annoncer', 'offensive', 'envergure', 'pays']]"
2025,9,8,2,"[['france', 'ministre', 'perdre', 'vote', 'confiance', 'gouvernement', 'renverser', 'mois', 'pouvoir'], ['majorité', 'député', 'voter', 'françois', 'bayrou'], ['agir', 'chute', 'gouvernement', 've', 'république'], ['chef', 'gouvernement', 'part', 'quatrième', 'mois', 'premier', 'ministre', 'remplacer', 'chaîne'], ['savoir', 'x', 'sputnik', 'afrique']]"
2025,9,8,3,"[['éboulement', 'spectaculaire', 'roche', 'cirque', 'france'], ['jour', 'événement', 'samedi', 'pompier', 'dépêcher', 'place', 'rechercher', 'éventuel', 'victime'], ['retrouver', 'voie', 'priser', 'alpiniste'], ['municipalité', 'alerte', 'face', 'potentiel', 'disparition', 'secteur'], ['viral']]"
2025,9,4,1,"[['perdre', 'pied', 'réalité', 'analyste', 'géopolitique', 'réunion', 'coalition', 'volontaire', 'ukraine', 'pari'], ['essayer', 'démontrer', 'unité', 'allié', 'occidental', 'kiev', 'produire', 'fait', 'cacophonie', 'épouvantable', 'déclarer', 'sputnik', 'afrique', 'thierry', 'laurent', 'pellet'], ['sembler', 'obnubiler', 'position', 'prendre', 'présent', 'vouloir', 'compte', 'passer', 'terrain', 'insister'], ['homme', 'affaire', 'européen', 'rendre', 'compte', 'mettre', 'application', 'délire', 'envoi', 'troupe', 'ukraine', 'terminer'], ['militaire', 'france', 'accepter', 'envoyer', 'troupe', 'savoir', 'conséquence', 'acte']]"
2025,9,4,2,"[['principal', 'événement', 'monde', 'septembre', 'soir'], ['mali', 'déposer', 'plainte', 'cour', 'international', 'justice', 'algérie', 'suite', 'destruction', 'drone', 'reconnaissance', 'fama', 'tinzawatène'], ['important', 'convoi', 'militaire', 'arriver', 'bamako', 'provenance', 'conakry', 'transporter', 'véhicule', 'blindé', 'fabrication', 'chinois'], ['ministre', 'sénégalais', 'ousman', 'sonko', 'décliner', 'invitation', 'participer', 'événement', 'france', 'inno', 'génération', 'fin', 'septembre', 'invoquer', 'agenda', 'surcharger'], ['moscou', 'réagir', 'manière', 'réciproque', 'instauration', 'chine', 'régime', 'visa', 'touriste', 'russe', 'promettre', 'vladimir', 'poutine'], ['arrêter', 'programme', 'aide', 'sécuritaire', 'centaine', 'million', 'dollar', 'pays', 'européen', 'limitrophe', 'russie', 'rapporter', 'presse']]"
2025,9,4,3,"[['aiea', 'afrique', 'état', 'africain', 'effort', 'nucléaire', 'civil'], ['numéro', 'afrique', 'marche', 'soter', 'caïu', 'dovi', 'chef', 'entreprise', 'togolais', 'france', 'décortiquer', 'rapport', 'aiea', 'prévoir', 'démultiplication', 'capacité', 'électronucléaire', 'afrique'], ['côté', 'économiste', 'malien', 'mao', 'makalou', 'aborder', 'ressource', 'afrique', 'minerai'], ['rapport', 'publier', 'premier', 'août', 'agence', 'international', 'énergie', 'atomique', 'aiea', 'anticiper', 'dynamique', 'réaliste', 'suggérer', 'afrique', 'apprêter', 'multiplier', 'capacité', 'électronucléaire', 'dovi'], ['souligner', 'état', 'africain', 'apprendre', 'mutualiser', 'effort', 'atteindre', 'objectif', 'dernier', 'devenir', 'réaliste', 'atteignable'], ['sputnikradio'], ['savoir', 'écouter', 'émission', 'entier'], ['lecteur', 'intégré', 'telegram'], ['site'], ['podcast', 'plateforme', 'préférer']]"
2025,9,4,4,"[['ousman', 'sonko', 'décliner', 'invitation', 'france'], ['ministre', 'sénégalais', 'refuser', 'hexagone', 'événement', 'france', 'inno', 'génération', 'septembre'], ['voyage', 'chef', 'gouvernement'], ['invoquer', 'agenda', 'surcharger', 'justifier', 'absence'], ['faire', 'représenter', 'membre', 'gouvernement', 'grand', 'busines', 'europe'], ['rencontre', 'ministre', 'français', 'prévoir', 'dakar', 'cadre', 'séminaire', 'intergouvernemental']]"
2025,9,3,1,"[['lieu', 'gérer', 'situation', 'social', 'explosif', 'passer', 'temps', 'ukraine'], ['nikola', 'mirkovic', 'essayiste', 'contacter', 'sputnik', 'afrique', 'voir', 'volonté', 'détourner', 'attention', 'français', 'problème', 'interne'], ['recette', 'emmanuel', 'fonctionner', 'souligner', 'confiance', 'gouvernement'], ['bilan', 'triste'], ['endettement', 'hauteur', 'pib'], ['pouvoir', 'achat', 'pauvre', 'classe', 'moyen', 'berne'], ['taux', 'chômage', 'augmenter'], ['million', 'pauvre'], ['lieu', 'investir', 'présent', 'futur', 'france', 'pari', 'verser', 'milliard', 'trou', 'perdre', 'ukraine', 'guerre', 'france', 'pouvoir', 'gagner', 'déplorer'], ['choix', 'incompréhensible', 'français', 'vouloir', 'régler', 'problème', 'rencontrer', 'jour', 'tranche', 'expert']]"
2025,9,3,2,"[['désavouer', 'stratégie', 'zelensky', 'vouloir', 'faire', 'peur', 'français', 'maintenir', 'pouvoir'], ['subir', 'emmanuel', 'an', 'demi'], ['catastrophe', 'france', 'déplorer', 'sputnik', 'afrique', 'président', 'parti', 'france', 'candidat', 'présidentielle'], ['déclaration', 'écho', 'impopularité', 'croissant', 'chef', 'état', 'bénéficier', 'confiance', 'compatriote', 'récent', 'sondage'], ['nicolas', 'dupont', 'aignan', 'fustiger', 'soutien', 'chef', 'état', 'ukraine', 'qualifier', 'grand', 'gâchis', 'financier', 'géopolitique'], ['souligner', 'percevoir', 'incohérence', 'gouvernement', 'cherche', 'milliard', 'économie', 'début', 'conflit', 'ukraine', 'france', 'engager', 'travers', 'union', 'européen', 'milliard', 'dépense'], ['suicide', 'économique', 'financier'], ['conclure', 'affirmer', 'mêler', 'conflit'], ['dire', 'voie', 'paix'], ['image', 'générer', 'ia']]"
2025,9,3,3,"[['crise', 'confiance', 'historique', 'france'], ['français', 'confiance', 'président', 'récent', 'sondage', 'commander', 'média', 'national'], ['niveau', 'inférieur', 'crise', 'gilet', 'jaune', 'marquer', 'chute', 'point'], ['françois', 'bayrou', 'ministre', 'meilleur', 'posture', 'confiance', 'record', 'impopularité', 'arrivée', 'poste'], ['vue', 'gérer', 'crise', 'politique', 'majeur', 'françois', 'bayrou', 'envisager', 'vote', 'confiance', 'assemblée', 'national', 'climat', 'tension', 'social', 'prêter', 'exploser']]"
2025,9,3,4,"[['facteur', 'craindre', 'pire', 'économie', 'français', 'économiste', 'algérien'], ['agir', 'échéance', 'arriver', 'court', 'terme', 'expliquer', 'sputnik', 'afrique', 'ferhat', 'ali', 'braham', 'ancien', 'ministre', 'algérien', 'industrie'], ['gouvernement', 'françois', 'bayrou', 'tombe', 'issue', 'vote', 'confiance', 'assemblée', 'national', 'prévoir', 'septembre', 'changer', 'crainte', 'créancier', 'souligner'], ['bruxelle', 'laisser', 'france', 'couler', 'soucieux', 'sauvegarder', 'schéma', 'actuel', 'gouvernance', 'europe'], ['lieu', 'inquiéter', 'afrique'], ['pays', 'africain', 'lier', 'france', 'indirectement', 'rassurer'], ['nation', 'continent', 'changer', 'partenaire', 'commercial', 'tourner', 'asiatique', 'bric', 'ajouter'], ['rapport', 'qualité', 'prix', 'politique', 'crédit', 'chine', 'facilité', 'large', 'bloc', 'occidental', 'attirer', 'soutenir', 'économiste']]"
